ENN,2021ebit,2021payable,2021receivable,2022ebit,2022payable,2022receivable,2023ebit,2023payable,2023receivable,2024ebit,2024payable,2024receivable,2025ebit,2025payable,2025receivable
7730700015,21352.0,21274.0,,,,,,,,,,,,,
1215012600,2935.0,,763.0,37631.0,885.0,1988.0,56477.0,6947.0,4274.0,81534.0,9284.0,7514.0,193580.0,6383.0,11433.0
7810080504,387.0,,29.0,741.0,,0.0,465.0,,274.0,3862.0,,4.0,841.0,968.0,0.0
5206023931,34957.0,,,36731.0,,,0.0,,,22428.0,,,52535.0,0.0,0.0
7203233532,1428.0,,0.0,524.0,,0.0,61.0,,0.0,67.0,,0.0,278.0,0.0,0.0
2224201469,2486.0,,,2826.0,,,4249.0,,,2559.0,,,682.0,0.0,0.0
5262221052,26573.0,,,25194.0,,,30998.0,,,19724.0,,,163.0,20.0,0.0
1200004861,,,,10606.0,0.0,0.0,4122.0,,0.0,4998.0,,0.0,-3213.0,0.0,0.0
6455058171,116.0,,,-25939.0,,,-794.0,,,-360.0,,,,,
9702039291,,,,88.0,,,5088.0,,,,,,,,
7714414338,2350.0,,,3003.0,,,,,,,,,,,
7204200191,20908.0,1798.0,41.0,16674.0,207.0,916.0,21201.0,485.0,47.0,78101.0,1695.0,968.0,53540.0,148.0,3775.0
7734353669,-10533.0,0.0,0.0,,,,,,,2346.0,,0.0,2167.0,0.0,0.0
5017034504,,,,2369.0,1238.0,0.0,6178.0,1179.0,87.0,-56726.0,0.0,0.0,,,
4630011658,114.0,,0.0,112.0,,0.0,45.0,,0.0,114.0,,0.0,18.0,0.0,0.0
7448190734,5634.0,,0.0,23348.0,,0.0,15777.0,,0.0,14830.0,,0.0,35158.0,791.0,0.0
2543001360,-5428.0,9.0,0.0,23862.0,0.0,0.0,-709.0,,0.0,1040.0,,0.0,0.0,0.0,0.0
6230056721,8003.0,,,9189.0,,,8675.0,,,19310.0,,,23576.0,0.0,0.0
1614012176,1456.0,504.0,0.0,8522.0,271.0,0.0,107.0,181.0,0.0,997.0,1750.0,0.0,-1020.0,0.0,0.0
7804690195,,,,53925.0,0.0,0.0,59235.0,0.0,0.0,146077.0,,0.0,53531.0,0.0,0.0
5404090129,-10551.0,,0.0,-4698.0,,1.0,10690.0,,0.0,11662.0,,0.0,-29748.0,0.0,0.0
9701187346,,,,2658.0,823.0,,633.0,137.0,791.0,1732.0,1032.0,4718.0,7361.0,2826.0,4035.0
5504065302,12012.0,,0.0,4654.0,,0.0,1945.0,,0.0,11785.0,,0.0,27382.0,0.0,0.0
7811342103,1186.0,,0.0,1469.0,,0.0,343.0,,0.0,,,,,,
7719411482,-16493.0,140.0,,4070.0,121.0,,-16603.0,0.0,,-14891.0,,,,,
7724949276,2005.0,282.0,,576.0,325.0,,573.0,319.0,,88.0,8.0,,-180.0,0.0,744.0
7326031649,22707.0,1895.0,2430.0,8448.0,622.0,2992.0,19147.0,539.0,3000.0,11813.0,169.0,3000.0,-151.0,83.0,1593.0
9723141923,,,,62.0,,,5544.0,,,23.0,0.0,0.0,,,
6671458086,1391.0,173.0,0.0,7253.0,0.0,0.0,1573.0,,0.0,3817.0,,0.0,856.0,0.0,0.0
4025442086,2310.0,578.0,0.0,1098.0,509.0,0.0,3745.0,0.0,0.0,898.0,,0.0,-41957.0,0.0,0.0
6130704168,481.0,0.0,0.0,1620.0,1270.0,0.0,-71939.0,1089.0,0.0,,,,,,
4909129513,3175.0,,,5517.0,,,3930.0,,,8573.0,,,5483.0,0.0,0.0
6234169130,1171.0,,0.0,217.0,0.0,0.0,231.0,,0.0,757.0,,0.0,2020.0,0.0,0.0
7707729707,7869.0,,0.0,9226.0,0.0,0.0,91669.0,,0.0,51101.0,,0.0,6860.0,0.0,0.0
7448190773,744.0,,0.0,-1310.0,,0.0,2383.0,,0.0,2595.0,749.0,0.0,28653.0,242.0,0.0
5038038838,1060.0,5601.0,7971.0,10819.0,141.0,9541.0,-27628.0,3334.0,10297.0,-28628.0,1521.0,10211.0,241.0,11869.0,11171.0
2801082168,,,,417932.0,,606.0,12963.0,,12126.0,-6806.0,,10924.0,22274.0,0.0,0.0
3802013497,66720.0,,0.0,45392.0,,0.0,-13125.0,,0.0,27296.0,,0.0,179019.0,0.0,0.0
2465177406,3525.0,353.0,0.0,3146.0,168.0,0.0,2320.0,312.0,0.0,400.0,0.0,0.0,370.0,0.0,0.0
6315630399,3483.0,,0.0,612.0,,0.0,727.0,,0.0,-13053.0,,0.0,1.0,0.0,0.0
5031124799,3409.0,,0.0,-42.0,,0.0,-2339.0,,0.0,,,,,,
7802871615,2439.0,,,1031.0,,,6578.0,,,4131.0,,,1581.0,0.0,0.0
3444186948,51697.0,,0.0,80840.0,,,77989.0,,,80565.0,,,127594.0,0.0,0.0
7810391877,5010.0,55.0,0.0,832.0,95.0,0.0,5452.0,25.0,0.0,,,,8265.0,0.0,0.0
1901092680,432.0,,,595.0,,,,,,,,,,,
5032255307,157.0,,,118.0,,,95.0,,,138.0,,,109.0,0.0,0.0
1102061389,67143.0,,,49963.0,,,66347.0,,,3061.0,1788.0,336.0,11837.0,12072.0,0.0
7107501901,20177.0,20289.0,,24275.0,22743.0,,11742.0,9470.0,,18863.0,36802.0,,9757.0,17650.0,0.0
1831100239,10740.0,719.0,1475.0,6222.0,5646.0,4436.0,-20775.0,14007.0,2039.0,9919.0,8852.0,2547.0,-4335.0,747.0,5784.0
4212039504,3346.0,,,589.0,,,16053.0,,,5449.0,,,,,
5919022930,182.0,0.0,0.0,-4569.0,0.0,0.0,,,,,,,,,
2303024981,17460.0,0.0,0.0,34099.0,0.0,0.0,12294.0,,0.0,6509.0,381.0,0.0,5750.0,364.0,0.0
7731421014,5937.0,113.0,58.0,3856.0,1363.0,227.0,2639.0,355.0,2039.0,3427.0,0.0,1989.0,3680.0,1800.0,0.0
7802822488,9998.0,0.0,0.0,20908.0,,0.0,21924.0,,0.0,16120.0,,0.0,15589.0,9.0,0.0
5027258207,19956.0,0.0,0.0,3274.0,0.0,0.0,11148.0,0.0,0.0,30936.0,,0.0,74968.0,0.0,0.0
5012021090,126259.0,18908.0,773.0,145471.0,10838.0,2498.0,119652.0,9134.0,3931.0,83687.0,9291.0,1711.0,-52467.0,6613.0,37291.0
2607013734,951.0,,0.0,-2002.0,,0.0,-3317.0,,0.0,-6477.0,,0.0,1413.0,0.0,0.0
3120013159,10272.0,,,162.0,,,-5435.0,,,-4735.0,,,-4333.0,0.0,0.0
7327031144,-16487.0,514.0,18101.0,-8784.0,308.0,9194.0,-94483.0,5168.0,1008.0,-365737.0,9731.0,23863.0,-83540.0,18318.0,31180.0
4101185387,6764.0,0.0,0.0,1426.0,0.0,0.0,286.0,16.0,0.0,14279.0,0.0,0.0,38662.0,0.0,0.0
2465177452,10553.0,,,1137.0,,,2973.0,,,-4319.0,,101.0,-69574.0,0.0,0.0
2343018350,4834.0,,0.0,4581.0,,0.0,3222.0,,0.0,4253.0,,0.0,3346.0,0.0,0.0
277913459,741.0,,,10.0,,,27.0,,,-254.0,,607.0,194.0,47.0,0.0
7720214390,-87988.0,16925.0,20542.0,-84690.0,12572.0,47007.0,,,,,,,4368.0,0.0,4804.0
7203479416,23877.0,730.0,6982.0,180232.0,730.0,7240.0,-7637.0,5407.0,12284.0,9241.0,3524.0,12494.0,16763.0,730.0,18138.0
7203168121,35229.0,3559.0,353.0,40284.0,2901.0,359.0,45678.0,7328.0,326.0,34553.0,8506.0,1178.0,29984.0,6560.0,95.0
6503014265,66352.0,,0.0,-16543.0,,0.0,-512.0,0.0,0.0,,,,,,
1614012289,389.0,0.0,0.0,1457.0,,0.0,1057.0,,0.0,-2235.0,,0.0,-6854.0,0.0,0.0
917020551,23120.0,,0.0,15071.0,,0.0,42099.0,,0.0,15710.0,,0.0,14937.0,0.0,0.0
7203430280,1201.0,,,1618.0,,,283.0,,,27.0,,,903.0,0.0,0.0
8603180936,361.0,,0.0,9460.0,0.0,0.0,2176.0,,0.0,3082.0,,0.0,20052.0,0.0,0.0
6312009610,10703.0,0.0,2882.0,1220.0,,3317.0,18055.0,,4846.0,-311.0,,5454.0,-2504.0,0.0,3007.0
7805443978,-823.0,0.0,62.0,-786.0,,0.0,-830246.0,,,,,,,,
2304057228,468.0,,0.0,378.0,,0.0,301.0,,0.0,395.0,,0.0,41.0,0.0,0.0
7017357192,16185.0,17.0,0.0,8259.0,0.0,0.0,41141.0,,0.0,8340.0,,0.0,-6131.0,0.0,0.0
7602102154,1533.0,0.0,0.0,1748.0,,0.0,1611.0,359.0,0.0,964.0,201.0,0.0,6430.0,0.0,0.0
5404352399,1739.0,1543.0,,3472.0,3262.0,,4887.0,2673.0,,16608.0,6711.0,,-13534.0,7170.0,0.0
3702120336,-779.0,,,-569.0,,,6846.0,,,6312.0,,,2771.0,0.0,0.0
6316187540,3606.0,1665.0,42.0,19905.0,1143.0,0.0,-29974.0,0.0,,,,,,,
1901076374,32049.0,,0.0,6279.0,,,17779.0,,,430473.0,0.0,6865.0,28865.0,0.0,24649.0
3906248599,28967.0,,7.0,49326.0,,2142.0,-30882.0,,6515.0,-2646.0,,10680.0,-22295.0,0.0,17366.0
5406629783,414.0,0.0,0.0,5547.0,0.0,0.0,2175.0,0.0,0.0,13974.0,0.0,0.0,4468.0,0.0,0.0
256024473,969.0,45.0,0.0,,,,9591.0,327.0,0.0,3545.0,0.0,0.0,-1137.0,342.0,0.0
5052014490,113302.0,3527.0,49097.0,82703.0,1430.0,76821.0,96007.0,0.0,85048.0,-1744.0,,189020.0,-10122.0,0.0,28945.0
2127011744,270.0,140.0,,1604.0,48.0,,-790.0,48.0,,-589.0,48.0,,-3.0,0.0,0.0
7721426849,3779.0,,0.0,13840.0,,0.0,9792.0,,0.0,3826.0,,0.0,-340.0,0.0,0.0
1657102240,85283.0,1753.0,100.0,-86267.0,6991.0,504.0,62032.0,3496.0,6354.0,-51398.0,1137.0,791.0,-212870.0,38622.0,2794.0
3666223012,8490.0,,,4787.0,,,1756.0,,,484.0,,,999.0,0.0,0.0
3662258085,43912.0,,,29636.0,,,70982.0,,,149064.0,,0.0,87150.0,0.0,0.0
5321072550,26634.0,2242.0,,4522.0,3733.0,3254.0,68487.0,8241.0,4336.0,118063.0,12319.0,29426.0,119649.0,21000.0,24138.0
7704879013,-1214.0,18194.0,0.0,-74197.0,0.0,,-630010.0,,,-2521.0,0.0,1778.0,2307471.0,0.0,0.0
7702765476,37293.0,95.0,0.0,10251.0,0.0,0.0,4400.0,,0.0,9369.0,,0.0,-52453.0,0.0,0.0
7702536109,66173.0,350.0,3536.0,74020.0,903.0,13831.0,44170.0,1685.0,12586.0,100243.0,9064.0,25709.0,220893.0,6005.0,49348.0
2369003439,4567.0,,133.0,2257.0,,270.0,-1749.0,,296.0,423.0,,0.0,537.0,0.0,0.0
7726407600,2772.0,451.0,0.0,300.0,0.0,0.0,11.0,,0.0,11.0,,0.0,,,
1902026672,5957.0,,,-3236.0,261.0,,-1308.0,6.0,,0.0,0.0,,0.0,0.0,0.0
3849035697,1286.0,,0.0,1719.0,,0.0,2581.0,1024.0,0.0,3047.0,2258.0,0.0,21718.0,1023.0,0.0
5018148783,2598.0,,,0.0,,,,,,,,,,,
6149005237,2068.0,40.0,0.0,8587.0,387.0,0.0,6163.0,373.0,0.0,34521.0,2306.0,0.0,9073.0,1352.0,0.0
2536234935,-100.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-1538.0,0.0,0.0
5422112696,489.0,,,9076.0,,,19928.0,,,11733.0,,,,,
5834121146,2650.0,,,11386.0,,,15900.0,,,10699.0,,,7704.0,0.0,0.0
1660329918,5633.0,,,1890.0,,,9194.0,,,1717.0,,95.0,-13001.0,0.0,0.0
1327030206,16160.0,12605.0,0.0,2977.0,5045.0,14400.0,8925.0,3452.0,0.0,-6980.0,3148.0,0.0,-2598.0,0.0,0.0
9721094080,,,,201.0,,0.0,0.0,0.0,0.0,2.0,,0.0,,,
7328047041,15066.0,,,19382.0,8894.0,4451.0,94549.0,4406.0,787.0,40037.0,2105.0,15.0,-127528.0,0.0,0.0
7805378503,468611.0,1107.0,7432.0,746335.0,4230.0,37984.0,32735.0,0.0,11400.0,21001.0,,0.0,32697.0,9457.0,0.0
8602230729,136.0,,0.0,-3189.0,,0.0,17748.0,,0.0,5742.0,,0.0,8838.0,0.0,0.0
2635243465,2685.0,,,1956.0,,,15659.0,,,442.0,,,4.0,0.0,0.0
9102270411,481.0,,0.0,1014.0,,0.0,6852.0,,0.0,6603.0,,0.0,,,
3664224204,8811.0,,,1451.0,,,-1354.0,,,631.0,,,1196.0,0.0,0.0
7714299854,16450.0,13367.0,,11084.0,16527.0,,22354.0,21588.0,,68043.0,26128.0,,722757.0,12473.0,2105.0
6163095507,5008.0,8.0,0.0,459.0,8.0,,5047.0,3592.0,,,,,-89587.0,0.0,0.0
2533007317,4259.0,,0.0,6913.0,0.0,0.0,4174.0,,0.0,2797.0,,0.0,-17151.0,0.0,0.0
2723143639,-7127.0,,,6845.0,,,11293.0,,,14597.0,,14.0,280.0,0.0,181.0
5003059160,14599.0,335.0,252.0,1982.0,61.0,1008.0,8250.0,0.0,1079.0,15612.0,,4865.0,33376.0,0.0,12716.0
7730716632,383233.0,14846.0,,12316.0,11961.0,1399.0,-68164.0,11961.0,0.0,14772.0,10253.0,2264.0,20382.0,3780.0,2398.0
7810244569,-77416.0,0.0,82862.0,-213132.0,,282292.0,-89842.0,7417.0,141700.0,46048.0,91259.0,111248.0,27965.0,58345.0,34300.0
5003108315,7531.0,7546.0,22.0,79859.0,6384.0,0.0,16727.0,0.0,,46957.0,20692.0,101.0,59765.0,42323.0,450.0
3443138525,11974.0,,12.0,26836.0,,0.0,-9152.0,,,35996.0,,624.0,21053.0,0.0,1639.0
7715954657,-2533.0,1.0,0.0,-349.0,0.0,0.0,-45016.0,,0.0,,,,,,
3627032550,10963.0,,73.0,9827.0,,132.0,13677.0,,0.0,20260.0,,4.0,9397.0,0.0,6.0
7329013736,21909.0,,,77880.0,,,175811.0,,,52689.0,,13325.0,36310.0,0.0,5779.0
9705168873,,,,19.0,0.0,0.0,,,,,,,,,
9729089518,9457.0,813.0,,11997.0,914.0,,6658.0,911.0,,4076.0,306.0,,2121.0,86.0,0.0
2312200175,-12311.0,41133.0,97734.0,4634.0,149125.0,263230.0,-13724.0,101659.0,276354.0,-147464.0,31214.0,121307.0,305384.0,4089.0,25831.0
1655283697,15215.0,3565.0,646.0,15974.0,6703.0,6397.0,13216.0,7271.0,693.0,4468.0,3984.0,0.0,-116573.0,225.0,0.0
3711049714,1492.0,26.0,,416.0,0.0,,626.0,,,-313.0,,,451.0,0.0,0.0
5031108596,12570.0,2448.0,,10734.0,3456.0,,52790.0,10538.0,,45197.0,13316.0,11820.0,53290.0,25035.0,20445.0
6671212533,,,,31515.0,,,36118.0,,5.0,99963.0,,780.0,-514.0,0.0,3363.0
7723425784,2865.0,,0.0,9988.0,,0.0,-2730.0,,0.0,,,,,,
7017340921,2697.0,1505.0,,1610.0,1634.0,441.0,-94069.0,1432.0,592.0,-7460.0,752.0,0.0,,,
2221252602,-12.0,,,17.0,,,283.0,220.0,0.0,-1617.0,413.0,0.0,-1428.0,0.0,0.0
7714955256,-1550.0,,,4.0,,,0.0,,,,,,,,
4823080954,,,,2229.0,,,3666.0,,,65967.0,,,39880.0,0.0,0.0
1661050877,283.0,,0.0,80.0,0.0,0.0,692.0,,0.0,1216.0,,0.0,1869.0,0.0,0.0
3616006140,23853.0,,,3272.0,,,3613.0,,,,,,623.0,0.0,0.0
2224168959,373.0,,0.0,2131.0,,0.0,8597.0,,0.0,7633.0,,0.0,4499.0,0.0,0.0
5259091967,695.0,,0.0,456.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
7727767563,2017.0,0.0,0.0,788.0,398.0,0.0,573.0,0.0,0.0,1014.0,,0.0,1015.0,1.0,0.0
3810336780,-36613.0,,0.0,,,,,,,,,,-193.0,0.0,0.0
274161680,3419.0,594.0,,7239.0,1965.0,,13080.0,2988.0,,2527.0,0.0,,1874.0,0.0,0.0
5246050321,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0
2309136402,2311.0,,0.0,803.0,,0.0,7743.0,,0.0,12893.0,,0.0,20207.0,0.0,0.0
3808174099,,,,39376.0,,76.0,7531.0,,0.0,5.0,,0.0,1775.0,0.0,0.0
9721045011,6534.0,,0.0,1531.0,,0.0,0.0,,0.0,,,,,,
7203446805,12810.0,,,4632.0,,,-116696.0,738.0,,-45457.0,326.0,,,,
1102077974,1528.0,222.0,30.0,8408.0,31.0,0.0,196229.0,0.0,72.0,107992.0,,0.0,1277.0,0.0,3875.0
5405433883,5876.0,1424.0,0.0,1722.0,1282.0,,2047.0,145.0,,9949.0,68.0,,4122.0,0.0,0.0
7017390111,,,,2851.0,,11.0,82.0,,2.0,-1189.0,,1.0,,,
9731006501,30944.0,,0.0,26951.0,,0.0,31399.0,0.0,0.0,23197.0,,0.0,32039.0,0.0,0.0
7728881702,-3677.0,107.0,4190.0,-1487.0,11805.0,15359.0,6955.0,18733.0,13327.0,124528.0,30743.0,16831.0,15412.0,20402.0,19083.0
3245514792,45439.0,,,12501.0,,,820.0,,0.0,6904.0,,0.0,10695.0,0.0,0.0
7814619177,,,,-9305.0,1017.0,,-34338.0,0.0,,,,,,,
7801643052,86227.0,4493.0,1618.0,-56444.0,20408.0,12721.0,-221659.0,2445.0,90433.0,-286989.0,13699.0,281801.0,209868.0,51.0,173172.0
4825096237,-891.0,,0.0,-1234.0,,0.0,-2741.0,,0.0,593.0,,0.0,1201.0,0.0,0.0
7709483054,72113.0,,0.0,81407.0,,0.0,52713.0,,0.0,107574.0,,0.0,-25802.0,1614.0,4119.0
7730667569,7515.0,565.0,336.0,,,,7515.0,564.0,336.0,,,,,,
2724175922,32870.0,11769.0,185.0,-74884.0,8990.0,0.0,11921.0,0.0,,-47068.0,3.0,,-6390.0,17.0,0.0
5074067506,9893.0,,,2897.0,,,1658.0,221.0,1051.0,-2567.0,0.0,3088.0,-1980.0,0.0,2373.0
5243019316,45818.0,2549.0,4.0,19914.0,2617.0,13.0,33421.0,575.0,22.0,31852.0,0.0,0.0,25184.0,0.0,0.0
5404041266,7210.0,0.0,0.0,15944.0,59.0,0.0,233371.0,41.0,853.0,62651.0,398.0,3306.0,329573.0,4666.0,3006.0
7703814197,60.0,,,-86.0,,,,,,,,,,,
4703150134,1192.0,661.0,0.0,11964.0,440.0,0.0,50365.0,0.0,0.0,751.0,,0.0,52697.0,0.0,0.0
8612012085,19147.0,,,6477.0,,,4413.0,,,16248.0,,85.0,16880.0,0.0,0.0
1633607740,-13895.0,,,11978.0,,,48557.0,,,110411.0,,,62261.0,0.0,0.0
7204118589,7029.0,,,5887.0,,,11682.0,,,-1439.0,,,-1029.0,0.0,0.0
4719026238,488431.0,518.0,1509.0,255718.0,3359.0,2369.0,171459.0,0.0,7882.0,-35164.0,,41858.0,-19257.0,0.0,20918.0
7447306305,,,,8.0,,,,,,,,,,,
5751201863,108.0,,,79.0,,,156.0,,9.0,57678.0,197.0,85.0,61969.0,0.0,146.0
5310013513,7454.0,,,10172.0,,,21827.0,,,17477.0,0.0,0.0,37848.0,0.0,0.0
4253032522,9907.0,0.0,0.0,1384.0,47.0,0.0,-31111.0,0.0,0.0,,,,,,
6829056077,326.0,,0.0,9132.0,0.0,0.0,6135.0,,0.0,12907.0,11.0,0.0,10053.0,0.0,0.0
8602263629,147.0,,,-12444.0,,,-16385.0,,,-1655.0,,,-8078.0,0.0,0.0
7714349135,306.0,,51.0,3736.0,,64.0,4192.0,,64.0,2582.0,,64.0,2166.0,0.0,66.0
7606100045,,,,,,,1132.0,154.0,0.0,212.0,0.0,0.0,-6145.0,0.0,0.0
9705037905,52570.0,4439.0,938.0,62065.0,2620.0,1364.0,113458.0,654.0,1840.0,124380.0,0.0,1627.0,204201.0,0.0,4218.0
5528035410,804.0,,0.0,,,,7470.0,134.0,0.0,5555.0,286.0,0.0,12319.0,63.0,0.0
919003216,6577.0,,,3592.0,,,980.0,,,1250.0,,,1979.0,0.0,0.0
6685106260,172.0,,,-770.0,,,-735.0,,,,,,,,
5077000274,-4566.0,23.0,512.0,-21001.0,137.0,582.0,-56324.0,3921.0,4.0,-44568.0,12306.0,365.0,17930.0,11632.0,473.0
5009088601,4329.0,641.0,,15818.0,627.0,,16659.0,620.0,,81276.0,5770.0,,98609.0,6809.0,1060.0
1200005209,,,,12814.0,5578.0,17.0,31393.0,4579.0,2.0,7264.0,1766.0,131.0,8423.0,2994.0,17.0
276029529,-18475.0,,52.0,-69.0,,0.0,-751.0,,,-10668.0,,,,,
7704305756,2068.0,0.0,,337.0,,,,,,,,,,,
9723043933,321.0,,0.0,1566.0,,0.0,3969.0,664.0,0.0,3363.0,1372.0,0.0,3619.0,0.0,271.0
1840029790,483.0,0.0,0.0,-243.0,0.0,0.0,243.0,0.0,0.0,103.0,59.0,0.0,199.0,891.0,0.0
3122503776,1133.0,,,33891.0,,,14607.0,,,-4208.0,,,-1391.0,0.0,0.0
606003296,51520.0,,,18281.0,,,53542.0,,,71075.0,,,-11695.0,0.0,0.0
7842127970,5008.0,3698.0,10.0,9508.0,364.0,3.0,1283.0,26.0,202.0,14749.0,22601.0,10367.0,38461.0,30977.0,5271.0
5258109026,-380.0,2.0,0.0,-491.0,0.0,0.0,-2133.0,,0.0,3832.0,120.0,0.0,388.0,176.0,0.0
5501182054,1774.0,,,1919.0,,,2166.0,0.0,0.0,1749.0,0.0,0.0,1889.0,0.0,0.0
5022048358,13513.0,,0.0,26366.0,,0.0,14961.0,,0.0,4635.0,,0.0,3149.0,0.0,0.0
6829121640,580.0,,0.0,,,,,,,,,,,,
5260386411,2427.0,0.0,0.0,224.0,,,0.0,,,,,,1270.0,0.0,0.0
7017488491,,,,2094.0,3.0,0.0,831.0,648.0,0.0,2613.0,680.0,0.0,1225.0,0.0,0.0
6141042798,,,,118116.0,116.0,5230.0,30838.0,651.0,10431.0,598479.0,0.0,40858.0,60141.0,0.0,53715.0
3665092720,5921.0,,,3325.0,,,3805.0,,,5377.0,,,6690.0,937.0,0.0
7715954801,6604.0,0.0,0.0,-1884.0,,0.0,1393.0,,0.0,4709.0,,0.0,2476.0,0.0,0.0
572006514,1423.0,,,5390.0,,,10717.0,,,7120.0,,,6316.0,0.0,0.0
7203151985,11286.0,920.0,2919.0,-2032.0,2923.0,5092.0,-2411.0,1149.0,3562.0,151789.0,8936.0,3070.0,132118.0,15120.0,6223.0
7100014708,,,,15251.0,,,-6171.0,,,,,,,,
276111477,27887.0,0.0,0.0,3230.0,,0.0,-332.0,3670.0,0.0,204.0,3586.0,0.0,366.0,0.0,0.0
7451385973,114164.0,,1128.0,34445.0,168.0,6887.0,82834.0,3210.0,6510.0,16220.0,9394.0,68554.0,-17933.0,8736.0,45953.0
7743152246,5579.0,,,11790.0,,,11340.0,,,334.0,,120.0,,,
7733633141,-3711.0,0.0,0.0,-285840.0,,,,,,,,,,,
3017039989,185394.0,,9580.0,279486.0,,21297.0,445941.0,0.0,23594.0,67931.0,0.0,80422.0,-40056.0,11890.0,17551.0
7703421051,2839.0,,,419.0,442.0,121.0,,,,,,,,,
1838014589,,,,,,,101180.0,524.0,2623.0,,,,,,
5024211070,44620.0,76.0,96.0,,,,,,,,,,,,
5025013890,-116.0,,,173379.0,1068.0,14248.0,-126.0,4783.0,0.0,-4519.0,2804.0,23818.0,8677.0,1161.0,6759.0
7704354947,2194.0,0.0,,2305.0,,,2578.0,273.0,,2134.0,694.0,0.0,734.0,0.0,0.0
5048033412,1903.0,1748.0,185.0,25005.0,23717.0,17.0,-66336.0,19496.0,6.0,23868.0,19614.0,8.0,,,
7802593414,12600.0,,0.0,18517.0,0.0,0.0,33130.0,0.0,0.0,24731.0,,0.0,26064.0,0.0,0.0
2310037639,3725.0,0.0,0.0,10509.0,9.0,0.0,4994.0,0.0,0.0,-6412.0,,0.0,5795.0,0.0,0.0
6315597960,1175.0,0.0,0.0,10685.0,,0.0,58917.0,,0.0,41161.0,500.0,0.0,30860.0,0.0,0.0
7813193866,34915.0,15506.0,,46163.0,13174.0,,-2712.0,7711.0,,-4968.0,0.0,0.0,0.0,0.0,0.0
7733141647,11094.0,11126.0,806.0,,,,,,,,,,,,
6673227920,59108.0,20527.0,802.0,20255.0,21626.0,4449.0,65178.0,48280.0,5728.0,66521.0,23609.0,4978.0,81724.0,32031.0,25609.0
9710018707,13626.0,2651.0,0.0,49587.0,0.0,0.0,187083.0,1370.0,0.0,7494.0,2404.0,0.0,1449.0,1092.0,0.0
4501119124,7663.0,,,-17426.0,37.0,,26289.0,1159.0,,2314.0,1066.0,,-15473.0,374.0,0.0
3123486869,,,,1793.0,0.0,0.0,,,,,,,,,
3015090323,9116.0,1.0,0.0,16233.0,0.0,0.0,1471.0,,0.0,34271.0,,0.0,36206.0,0.0,0.0
1841078423,4259.0,0.0,0.0,7529.0,,0.0,34070.0,,0.0,21437.0,,0.0,5300.0,0.0,0.0
7736320147,12125.0,,,4573.0,16.0,35.0,12528.0,0.0,0.0,15187.0,,209.0,16318.0,0.0,21.0
6658220180,-296.0,87.0,552.0,299.0,0.0,0.0,2806.0,1732.0,17.0,611.0,25.0,0.0,714.0,0.0,0.0
2724192406,4099.0,,0.0,3038.0,,0.0,12016.0,,0.0,1653.0,,0.0,4456.0,0.0,0.0
7719805078,2158.0,,,5284.0,,,10862.0,,,8182.0,,152.0,218.0,0.0,25.0
7327064220,11808.0,54.0,0.0,11242.0,212.0,0.0,8069.0,189.0,0.0,22023.0,147.0,0.0,37930.0,0.0,0.0
5258141848,12661.0,9.0,0.0,10209.0,0.0,0.0,36055.0,0.0,0.0,-57834.0,,0.0,24480.0,0.0,0.0
9715376287,3045.0,2505.0,,-1923.0,0.0,,1553.0,1590.0,,,,,,,
2315100323,10334.0,573.0,0.0,22756.0,1145.0,0.0,8608.0,2374.0,0.0,6990.0,4952.0,0.0,1203.0,0.0,0.0
6950199459,-8364.0,1737.0,6716.0,-16223.0,22775.0,0.0,127818.0,27959.0,24484.0,121719.0,23695.0,39980.0,-87044.0,24733.0,52721.0
7820058787,2352.0,77.0,,1669.0,4.0,,2761.0,0.0,,1134.0,,477.0,-974.0,0.0,579.0
7743201447,5101.0,2175.0,0.0,3922.0,243.0,0.0,2650.0,24.0,0.0,0.0,0.0,0.0,-135.0,0.0,0.0
2411028648,112197.0,,0.0,145270.0,0.0,0.0,89363.0,,0.0,178768.0,,0.0,54328.0,310.0,0.0
6670196906,598.0,,,493.0,,,1497.0,,,3107.0,,,7640.0,0.0,0.0
3528237229,1610.0,,,38572.0,,1046.0,7362.0,,1964.0,14196.0,,3586.0,171.0,0.0,0.0
7730045102,-3249.0,,,2543.0,2311.0,,-1662.0,1774.0,,19024.0,0.0,,27874.0,0.0,4665.0
6672326830,4511.0,0.0,,3223.0,,,4384.0,,,,,,,,
7810998446,120470.0,,,45924.0,,,3094.0,,374.0,-19932.0,0.0,32285.0,-18925.0,0.0,32994.0
6679093422,11315.0,241.0,4225.0,-47.0,24.0,6667.0,-17200.0,3512.0,5433.0,2772.0,5574.0,6809.0,-20403.0,4447.0,30856.0
2801197232,46532.0,35342.0,,27445.0,7034.0,,297.0,0.0,,111.0,0.0,,163.0,0.0,0.0
1327030453,66265.0,,,-53494.0,,,-24279.0,,0.0,7642.0,,403.0,,,
7725359287,,,,,,,33588.0,,391.0,-117700.0,,549.0,,,
5250064567,190.0,,,195.0,,,211.0,,,93.0,,,3740.0,0.0,0.0
5835104440,256.0,,,226.0,,,349.0,,,433.0,,,540.0,0.0,0.0
9102270651,1894.0,,,614.0,673.0,59.0,,,,,,,,,
